0,48.5,20.5
3,71.5,56.5
4,7.5,21.5
6,60.5,39.5
8,69.5,29.5
10,53.5,64.5
11,39.5,100.5
12,69.5,43.5
13,115.5,94.5
14,92.5,93.5
16,60.5,89.5
17,90.5,35.5
18,111.5,63.5
20,11.5,40.5
21,84.5,50.5
23,27.5,47.5
24,117.5,12.5
26,15.5,102.5
30,96.5,9.5
31,34.5,119.5
32,101.5,122.5
33,21.5,116.5
34,61.5,29.5
35,35.5,84.5
36,124.5,38.5
37,19.5,66.5
38,27.5,28.5
39,5.5,19.5
40,13.5,21.5
41,45.5,41.5
42,49.5,55.5
43,103.5,25.5
44,74.5,71.5
