val_loss,train_loss,reduce_lr
0.6764131486415863,1.4026740030447642,0.005
0.7859691679477692,0.6277759852011998,0.005
0.5134538114070892,0.5559473373492558,0.005
0.3791925758123398,0.4782465261220932,0.005
0.36498184502124786,0.42873029291629794,0.005
0.3244386166334152,0.40757252494494123,0.005
0.37101776897907257,0.3598829940954844,0.005
0.36172375082969666,0.38579661746819816,0.005
0.4028655141592026,0.375113272468249,0.005
0.2814070135354996,0.3656106754144033,0.005
0.31761910021305084,0.32215168277422584,0.005
0.2829061597585678,0.27421605626742046,0.005
0.29422083497047424,0.26644630004962283,0.005
0.23110392689704895,0.26421201447645826,0.005
0.22039474546909332,0.24112498432397841,0.005
0.20838662981987,0.22370971292257308,0.005
0.1903752014040947,0.21735191841920218,0.005
0.2224181368947029,0.21486255000034968,0.005
0.19724398851394653,0.2077015842994054,0.005
0.19622432440519333,0.20738793144623438,0.005
0.19043795764446259,0.19794555485248566,0.005
0.19310703873634338,0.19678756366173425,0.005
0.16685164719820023,0.18809203098217647,0.005
0.1622440293431282,0.1799565476179123,0.005
0.1752401366829872,0.18958159844080608,0.005
0.17130672931671143,0.1837980177005132,0.005
0.16720101237297058,0.1782929293314616,0.005
0.16330789029598236,0.175426008105278,0.005
0.15844933688640594,0.17879710892836254,0.005
0.16368310153484344,0.17579922298590342,0.005
0.16661592572927475,0.1708861368894577,0.005
0.1639811471104622,0.1728492667277654,0.005
0.1516987755894661,0.17542171557744343,0.005
0.1698920950293541,0.1660723767677943,0.005
0.15935315191745758,0.17369841277599335,0.005
0.1853526458144188,0.17212164213260014,0.005
0.19773917645215988,0.1701703914999962,0.005
0.1553419679403305,0.17342812677224478,0.005
0.14957592636346817,0.16542675644159316,0.005
0.15100228786468506,0.15778673003117244,0.005
0.1487850621342659,0.16218979547421136,0.005
0.1640467792749405,0.15746618707974752,0.005
0.16296030580997467,0.16541944960753122,0.005
0.15267866104841232,0.16268715699513753,0.005
0.16651415079832077,0.16526181489229202,0.005
0.15448443591594696,0.16942127605279286,0.005
0.16051899641752243,0.157312355140845,0.005
0.1552279368042946,0.16753871232271195,0.005
0.1450163722038269,0.16607735534509024,0.005
0.1753140240907669,0.16842473576466244,0.005
0.1544082686305046,0.16663815051317216,0.005
0.15939423441886902,0.1691387775540352,0.005
0.3433917462825775,0.27283612976471583,0.005
0.17726022005081177,0.2267943114042282,0.005
0.18475117534399033,0.1935980142156283,0.005
0.16105444729328156,0.1801750773191452,0.005
0.16327745467424393,0.16685303250948588,0.005
0.26295629143714905,0.18563552190860114,0.0025
0.16237378120422363,0.18067058632771174,0.0025
0.1507323458790779,0.15913044273853302,0.0025
0.14892477542161942,0.15610169967015583,0.0025
0.14440757781267166,0.15207900365193686,0.0025
0.14020659774541855,0.14617918322483697,0.0025
0.14291604608297348,0.14764360805352528,0.0025
0.13975786417722702,0.14517554730176926,0.0025
0.13432719558477402,0.14795170505841573,0.0025
0.1398596614599228,0.1428654126326243,0.0025
0.1322426274418831,0.144835354189078,0.0025
0.13728347420692444,0.1445778818925222,0.0025
0.13907231390476227,0.14189499805370967,0.0025
0.1440136954188347,0.14506274759769439,0.0025
0.13219806551933289,0.14558471888303756,0.0025
0.1674598529934883,0.15140766829252242,0.0025
0.14196663349866867,0.14847223659356434,0.0025
0.1376083418726921,0.1512802955508232,0.0025
0.14354988187551498,0.14511662274599074,0.0025
0.13780338317155838,0.14467296848694483,0.0025
0.13439936935901642,0.14210988452037177,0.0025
0.13696996122598648,0.14009092996517816,0.0025
0.13361545652151108,0.1430318679412206,0.0025
0.13510790467262268,0.14022383878628414,0.0025
0.1454126164317131,0.14233008960882823,0.0025
0.13431093096733093,0.1439191734790802,0.0025
0.13800739496946335,0.14134883522987365,0.0025
0.1327144056558609,0.14233325093984603,0.0025
0.1383744776248932,0.14192587792873382,0.0025
0.13712352514266968,0.14049108197291693,0.0025
0.12938999384641647,0.13885045260190965,0.0025
0.13577444851398468,0.14445544590552648,0.0025
0.13731638342142105,0.14143350223700205,0.0025
0.12996955960988998,0.14080820302168529,0.0025
0.13385648280382156,0.13889157384634018,0.0025
0.13799963146448135,0.1393429818749428,0.0025
0.135445274412632,0.13935169716676077,0.0025
0.13555393368005753,0.1384946084022522,0.0025
0.13358928263187408,0.1396610289812088,0.0025
0.12934574484825134,0.13982087363799414,0.0025
0.14547567069530487,0.14011848956346512,0.0025
0.13763976097106934,0.14064267287651697,0.0025
0.13502786308526993,0.1388679473598798,0.0025
0.13169211149215698,0.1376692164937655,0.0025
0.14311327785253525,0.13804109384616217,0.0025
0.1308676227927208,0.14161538789669673,0.0025
0.13549692928791046,0.14232438713312148,0.0025
0.12684590369462967,0.1402140611410141,0.0025
0.138332337141037,0.13699897348880768,0.0025
0.1382465958595276,0.13959356943766277,0.0025
0.1277773529291153,0.14202309002478916,0.0025
0.14626425504684448,0.13856918454170228,0.0025
0.1320718452334404,0.13893980632225672,0.0025
0.1396384835243225,0.13929951339960098,0.0025
0.1414201706647873,0.1393175690372785,0.0025
0.14375260472297668,0.14594963749249776,0.0025
0.13430703431367874,0.1412542349100113,0.0025
0.12756338715553284,0.13869436611731847,0.0025
0.12886551767587662,0.13613966087500254,0.0025
0.13649298250675201,0.13762814740339915,0.0025
0.13495711237192154,0.1362503418326378,0.0025
0.13024665415287018,0.13574645727872847,0.0025
0.13627804815769196,0.1371402401725451,0.0025
0.13010373711585999,0.13493154873450597,0.0025
0.1348673477768898,0.13568963309129078,0.0025
0.1379690021276474,0.13765431423981986,0.0025
0.13919872790575027,0.13642487953106563,0.0025
0.13211631029844284,0.1378049498796463,0.0025
0.13408268988132477,0.13802713463703792,0.0025
0.13606277853250504,0.14179415891567865,0.0025
0.1352325975894928,0.13723989148934682,0.0025
0.13725350052118301,0.13753211985031763,0.0025
0.13509947061538696,0.13830925057331722,0.0025
0.13545967638492584,0.13817007025082906,0.0025
0.13370197266340256,0.13612221399943034,0.00125
0.12491177022457123,0.13014793246984482,0.00125
0.12450235337018967,0.12808295617500942,0.00125
0.12829232960939407,0.12878319149216017,0.00125
0.12164177000522614,0.12664632350206376,0.00125
0.1211419366300106,0.1268794010579586,0.00125
0.12911240011453629,0.1273686342438062,0.00125
0.12452265247702599,0.12751097589731217,0.00125
0.12195226922631264,0.12787875920534134,0.00125
0.12418567761778831,0.12715057596564294,0.00125
0.12056612223386765,0.12526782090465227,0.00125
0.12266851216554642,0.127486180216074,0.00125
0.11930987238883972,0.1266779898107052,0.00125
0.12769737839698792,0.1275307196378708,0.00125
0.1241672970354557,0.12731811592976253,0.00125
0.12439396977424622,0.12679406801859539,0.00125
0.12175746262073517,0.12736883327364923,0.00125
0.1232198029756546,0.1261896561086178,0.00125
0.1225154660642147,0.12559047107895216,0.00125
0.133059561252594,0.1259836026529471,0.00125
0.12451507151126862,0.12849113454421363,0.00125
0.12384941801428795,0.12605094224214553,0.000625
0.11949172988533974,0.12228956341743469,0.000625
0.12016274034976959,0.1211766231060028,0.000625
0.12091724947094917,0.12176368609070778,0.000625
0.12121794745326042,0.12111816252271335,0.000625
0.11932840943336487,0.12088609273235003,0.000625
0.1204330138862133,0.12118118211627006,0.000625
0.12122268229722977,0.12074637323617936,0.000625
0.11960341408848763,0.12019441728790602,0.000625
0.11879916116595268,0.12070067023237546,0.000625
0.1199958510696888,0.1202672282854716,0.000625
0.11841970309615135,0.11958657165368398,0.000625
0.11870890110731125,0.12026132951180141,0.000625
0.12159926816821098,0.11982991402347883,0.000625
0.11953820660710335,0.11940075784921646,0.000625
0.11792510002851486,0.1202521515885989,0.000625
0.1212334893643856,0.11981012870868048,0.000625
0.11805116757750511,0.11898439293106397,0.000625
0.11904578283429146,0.1189150603612264,0.000625
0.11961856111884117,0.11949567635854086,0.000625
0.11779257655143738,0.11922461022933324,0.000625
0.11706086993217468,0.11907082398732503,0.000625
0.11934376135468483,0.11810281599561373,0.000625
0.12085974588990211,0.11904390518863996,0.000625
0.12091081216931343,0.11957347725828489,0.000625
0.12004212290048599,0.11866798559824626,0.000625
0.12098031491041183,0.11987807343403499,0.000625
0.12010142207145691,0.11895445058743159,0.000625
0.12071692571043968,0.11843115617831548,0.000625
0.11906548961997032,0.11864745770891508,0.000625
0.11917464062571526,0.11852466960748037,0.000625
0.11951040476560593,0.11825923706094424,0.000625
0.11860014498233795,0.1179160784681638,0.000625
0.12035028636455536,0.11785882453123729,0.000625
0.11989302560687065,0.11781860957543056,0.000625
0.12172472104430199,0.11850569317738215,0.000625
0.11734212934970856,0.11806581666072209,0.000625
0.11736107990145683,0.1173611449698607,0.000625
0.12084740400314331,0.11826496228575706,0.000625
0.11838838458061218,0.1183958801627159,0.000625
0.117302805185318,0.1171447170774142,0.000625
0.11746242269873619,0.11742727607488632,0.000625
0.12078184634447098,0.11808554301659266,0.000625
0.11995290219783783,0.1173645468056202,0.000625
0.11934902518987656,0.11820705985029538,0.000625
0.1181197538971901,0.11773085619012515,0.000625
0.11970169842243195,0.11825321907798449,0.000625
0.11880408227443695,0.11727489585677783,0.000625
0.12076886743307114,0.11745339055856069,0.000625
0.11669134721159935,0.11735306868950526,0.000625
0.11765015870332718,0.11718539675076803,0.000625
0.11912953481078148,0.11648704106609027,0.000625
0.11898752674460411,0.11695648044347763,0.000625
0.12015130743384361,0.11715711489319801,0.000625
0.1186131164431572,0.11729938045144081,0.000625
0.11707234010100365,0.1172981791694959,0.000625
0.11787983775138855,0.1162636287510395,0.000625
0.11878353729844093,0.11660659000277519,0.000625
0.11949269473552704,0.11675887862841289,0.000625
0.11885439604520798,0.1172428159415722,0.000625
0.11795888841152191,0.11642472366491953,0.000625
0.12022930383682251,0.11615003560980161,0.000625
0.1195710077881813,0.11627402355273565,0.000625
0.11812272295355797,0.1161367550988992,0.000625
0.1185053363442421,0.11587429255247116,0.000625
0.11937668547034264,0.11658087333043417,0.000625
0.11805668100714684,0.11659166311224302,0.000625
0.12045658379793167,0.11645434513688087,0.000625
0.12017388641834259,0.11693877746661505,0.000625
0.11877220869064331,0.1176080384850502,0.000625
0.11823340132832527,0.11638974512616794,0.000625
0.11774474009871483,0.11599559177954992,0.000625
0.12220817059278488,0.11627522399028142,0.000625
0.11931148543953896,0.1163622111082077,0.000625
0.11828669905662537,0.11594902137915293,0.000625
0.11794420704245567,0.11575622061888377,0.000625
0.11746959388256073,0.11567521527409554,0.000625
0.11775558441877365,0.11591087018450101,0.000625
0.1185898557305336,0.11534615606069565,0.000625
0.11723030731081963,0.11609998524188996,0.000625
0.11884871125221252,0.11576437791188558,0.000625
0.11781412363052368,0.1155346205830574,0.000625
0.12081328779459,0.11677924985686938,0.000625
0.11859352886676788,0.1160892312725385,0.000625
0.11977092921733856,0.11586105485757192,0.000625
0.11872381716966629,0.11544461260239283,0.000625
0.11883081495761871,0.11525098646680514,0.000625
0.11720474436879158,0.11499904801448187,0.000625
0.11746902391314507,0.11550139163931211,0.000625
0.11705199629068375,0.11459849139054616,0.000625
0.11701637133955956,0.11483826438585917,0.000625
0.11826670914888382,0.11493252898255985,0.000625
0.11953750625252724,0.11549677218000094,0.000625
0.11821702495217323,0.11455212225516637,0.000625
0.11792333424091339,0.1147642054160436,0.000625
0.11877912282943726,0.1149838834007581,0.000625
0.11805937811732292,0.11474872827529907,0.000625
0.11760640144348145,0.11508315578103065,0.000625
0.11715548112988472,0.11552773882945379,0.000625
0.11984775960445404,0.11460991804798444,0.000625
0.11839256063103676,0.11506899168094,0.000625
0.11795758828520775,0.1147219151755174,0.000625
0.11873503401875496,0.11503534346818924,0.000625
0.11916069313883781,0.1145882481833299,0.000625
0.11667643114924431,0.11422039434313774,0.000625
0.11722049489617348,0.1145431921382745,0.000625
0.11723197996616364,0.11511259287595749,0.000625
0.11914793774485588,0.11511710435152053,0.000625
0.11752105131745338,0.11511350184679031,0.000625
0.11795858666300774,0.11498149345318476,0.000625
0.11827903240919113,0.11494934539000193,0.000625
0.11785215139389038,0.11459309458732606,0.000625
0.12030627578496933,0.1145503979921341,0.000625
0.11739148199558258,0.1151478137075901,0.000625
0.1183394230902195,0.11411158179243405,0.000625
0.11757707968354225,0.11458138366540273,0.000625
0.11727966740727425,0.11508188287417094,0.000625
0.11789518967270851,0.11502230063080787,0.000625
0.11727692559361458,0.11409284656246503,0.000625
0.12244513258337975,0.11508299926916758,0.000625
0.11701511219143867,0.11408670023083686,0.000625
0.11970619484782219,0.11405831967790922,0.000625
0.11810318380594254,0.11448107481002807,0.000625
0.11751139909029007,0.1147699889043967,0.000625
0.11889740079641342,0.11454086015621821,0.000625
0.11656168848276138,0.1139107062915961,0.000625
0.118982695043087,0.11318319117029509,0.000625
0.1189487874507904,0.1136543349424998,0.000625
0.1185978390276432,0.11389947230617205,0.000625
0.11789875850081444,0.1144980888068676,0.000625
0.11883226037025452,0.11387214769919714,0.000625
0.11632826924324036,0.11332111110289891,0.000625
0.11839616298675537,0.11325603609283764,0.000625
0.11735387519001961,0.11335673024257024,0.000625
0.11564569920301437,0.1140581676363945,0.000625
0.12107841670513153,0.11432122533520063,0.000625
0.1196768656373024,0.11392075777053833,0.000625
0.115573201328516,0.11339463373025259,0.0003125
0.1165110170841217,0.1113074812789758,0.0003125
0.11591261252760887,0.11131515100598335,0.0003125
0.11679759249091148,0.11133739858865738,0.0003125
0.11523288115859032,0.11132517536481222,0.0003125
0.11531753093004227,0.11099310596783955,0.0003125
0.11588244512677193,0.1108939903974533,0.0003125
0.11530113965272903,0.11092438995838165,0.0003125
0.11577850952744484,0.11088446085651715,0.0003125
0.11696737632155418,0.1109488308429718,0.0003125
0.11628606542944908,0.11119968776901563,0.0003125
0.11560100317001343,0.11101775919397672,0.0003125
0.11761098355054855,0.11106779580314954,0.0003125
0.11547055840492249,0.11074136321743329,0.0003125
0.11516836658120155,0.11068686912457149,0.0003125
0.11500504985451698,0.1107975758612156,0.0003125
0.11600714549422264,0.1110037986934185,0.0003125
0.11685876920819283,0.11066606014966965,0.0003125
0.11728248745203018,0.1104894882440567,0.0003125
0.11683284863829613,0.1106997326016426,0.0003125
0.11602313444018364,0.11094350010156631,0.0003125
0.11719448119401932,0.11058055465420087,0.0003125
0.1161966547369957,0.11046168049176534,0.0003125
0.11541468277573586,0.11030960882703464,0.0003125
0.11592593044042587,0.11053855081399282,0.0003125
0.1170036569237709,0.11019870668649673,0.0003125
0.11695394292473793,0.11043664693832397,0.0003125
0.1159585453569889,0.11025255446632704,0.0003125
0.11696901172399521,0.1101893459757169,0.0003125
0.11492661759257317,0.11052697951594989,0.0003125
