0,106.5,101.5
1,37.5,80.5
2,47.5,12.5
7,121.5,16.5
8,115.5,116.5
9,67.5,95.5
14,68.5,100.5
15,5.5,73.5
17,16.5,39.5
20,111.5,24.5
22,72.5,121.5
28,71.5,93.5
33,117.5,70.5
34,17.5,25.5
36,71.5,53.5
37,20.5,4.5
44,118.5,92.5
