0,40.5,31.5
1,118.5,98.5
2,98.5,35.5
3,28.5,124.5
6,79.5,55.5
7,15.5,10.5
9,92.5,94.5
11,34.5,90.5
13,75.5,76.5
15,30.5,86.5
16,10.5,95.5
17,24.5,70.5
18,83.5,14.5
19,12.5,120.5
20,83.5,79.5
25,88.5,122.5
27,28.5,92.5
28,9.5,18.5
29,80.5,111.5
33,25.5,33.5
34,123.5,46.5
35,31.5,114.5
