0,26.5,43.5
2,88.5,13.5
4,28.5,120.5
5,29.5,80.5
9,93.5,114.5
12,97.5,27.5
13,102.5,75.5
15,112.5,34.5
16,72.5,115.5
18,11.5,19.5
20,47.5,77.5
23,115.5,93.5
28,48.5,92.5
30,62.5,120.5
33,108.5,78.5
34,97.5,16.5
36,85.5,37.5
37,64.5,53.5
38,66.5,71.5
41,90.5,120.5
45,98.5,113.5
46,69.5,117.5
51,20.5,106.5
54,78.5,93.5
