3,28.5,45.5
11,80.5,124.5
12,6.5,3.5
16,45.5,23.5
18,94.5,101.5
19,45.5,48.5
20,72.5,42.5
21,67.5,20.5
22,87.5,28.5
27,35.5,29.5
33,51.5,41.5
36,87.5,11.5
39,89.5,93.5
46,73.5,70.5
49,16.5,9.5
51,82.5,80.5
54,79.5,118.5
57,115.5,97.5
60,104.5,92.5
62,75.5,36.5
66,97.5,112.5
69,33.5,112.5
