1,32.5,81.5
5,70.5,44.5
10,68.5,106.5
13,77.5,86.5
16,45.5,43.5
17,69.5,66.5
19,41.5,39.5
20,33.5,44.5
21,53.5,103.5
23,74.5,47.5
27,85.5,110.5
29,87.5,61.5
35,19.5,86.5
37,74.5,81.5
38,50.5,9.5
41,100.5,25.5
43,84.5,39.5
49,113.5,14.5
52,118.5,106.5
