0,11.5,54.5
1,102.5,15.5
2,30.5,15.5
3,30.5,21.5
5,97.5,42.5
6,64.5,101.5
13,32.5,62.5
15,109.5,67.5
19,108.5,74.5
20,23.5,108.5
21,116.5,86.5
28,7.5,23.5
32,40.5,47.5
34,44.5,108.5
35,96.5,73.5
36,3.5,109.5
42,48.5,49.5
45,78.5,94.5
47,108.5,85.5
