0,35.5,80.5
1,8.5,74.5
2,66.5,62.5
4,12.5,11.5
5,104.5,38.5
6,119.5,99.5
7,4.5,50.5
8,72.5,16.5
9,84.5,63.5
13,64.5,68.5
14,80.5,2.5
15,55.5,63.5
16,33.5,51.5
17,50.5,34.5
18,45.5,94.5
19,95.5,7.5
20,60.5,42.5
21,76.5,63.5
22,118.5,119.5
23,21.5,101.5
24,100.5,72.5
26,83.5,124.5
27,41.5,111.5
28,75.5,90.5
29,124.5,108.5
31,13.5,16.5
32,48.5,90.5
33,80.5,113.5
34,71.5,28.5
35,93.5,86.5
36,21.5,61.5
37,121.5,10.5
38,48.5,27.5
39,33.5,120.5
40,116.5,2.5
